TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,SWC_F_MDS_1,SWC_F_MDS_4,SWC_F_MDS_1_QC,SWC_F_MDS_4_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95
20220101,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.306,1.995,2.439,5.308,4.339,3.306,0.0,1.995,2.439,0.0,5.308,4.339,0.0,145.326,-9999,-9999,99.039,99.039,0.0,-9999,-9999,230.057,230.057,0.0,-9999,-9999,230.771,230.771,0.0,-9999,-9999,2.963,2.963,0.0,83.373,83.373,0.0,0.0,0.0,0.0,2.224,2.224,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29,19,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.13662,0.107736,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.73053,5.65774,1.56213,1.36136,0.0,0.0,-9999,-9999,-9999,-9999,5.50795,5.52461,0.894462,0.869908,0.0,0.0,-9999,-9999,-9999,-9999,5.65774,5.65774,1.36136,1.36136,0.0,0.0,-9999,-9999,-9999,-9999,5.52461,5.52461,0.869908,0.869908,0.0,0.0,-9999,-9999,-9999,-9999,4.1644,4.60086,4.64519,5.70517,5.73961,5.85811,5.94793,4.48194,4.60176,4.69742,5.70517,5.73961,5.79071,5.86931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16173,2.4427,5.04924,5.33959,5.50795,5.52461,5.52461,2.17288,5.10132,5.33016,5.33959,5.50795,5.52461,5.52461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.0733356,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0704596,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.107769,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.127981,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.140793,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.189355,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.120484,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.125978,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20220102,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.532,2.359,2.744,5.322,3.543,3.532,0.0,2.359,2.744,0.0,5.322,3.543,0.0,145.952,-9999,-9999,89.541,89.541,0.0,-9999,-9999,244.831,244.831,0.0,-9999,-9999,247.795,247.795,0.0,-9999,-9999,3.128,3.128,0.0,83.328,83.328,0.0,0.0,0.0,0.0,1.828,1.828,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29,19,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.145266,0.113619,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.2712,5.30181,1.65524,1.37401,0.0,0.0,-9999,-9999,-9999,-9999,5.54465,5.49895,0.790767,0.860507,0.0,0.0,-9999,-9999,-9999,-9999,5.30181,5.30181,1.37401,1.37401,0.0,0.0,-9999,-9999,-9999,-9999,5.49895,5.49895,0.860507,0.860507,0.0,0.0,-9999,-9999,-9999,-9999,4.13432,4.53152,4.54673,5.29757,5.31941,5.33258,5.43184,4.44102,4.53807,4.59702,5.30181,5.31941,5.33258,5.33866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31077,1.40057,4.33032,5.42933,5.49895,5.49895,5.54465,1.37636,4.39506,5.20073,5.42933,5.49895,5.49895,5.54465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.0739967,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.071097,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.115242,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.136015,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.14096,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.189676,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.116094,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.121611,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20220103,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.605,1.68,2.4,4.015,3.354,2.605,0.0,1.68,2.4,0.0,4.015,3.354,0.0,146.637,-9999,-9999,87.197,87.197,0.0,-9999,-9999,247.824,247.824,0.0,-9999,-9999,251.243,251.243,0.0,-9999,-9999,2.431,2.431,0.0,82.961,82.961,0.0,0.0,0.0,0.0,1.56,1.56,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29,19,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.14452,0.11275,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.84728,4.78038,1.62919,1.58715,0.0,0.0,-9999,-9999,-9999,-9999,5.99635,5.99635,0.281153,0.281153,0.0,0.0,-9999,-9999,-9999,-9999,4.78038,4.78038,1.58715,1.58715,0.0,0.0,-9999,-9999,-9999,-9999,5.99635,5.99635,0.281153,0.281153,0.0,0.0,-9999,-9999,-9999,-9999,4.00442,4.46148,4.48184,4.87724,4.97458,5.1276,5.56075,4.25202,4.48184,4.51656,4.87724,4.97458,5.1276,5.56075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73126,1.79546,4.8979,5.99635,5.99635,5.99635,5.99635,1.77125,4.92531,5.5033,5.99635,5.99635,5.99635,5.99635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.0714572,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0686594,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.121351,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.142069,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.141176,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.19172,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.115257,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.120802,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20220104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.418,2.336,2.537,5.069,3.297,3.418,0.0,2.336,2.537,0.0,5.069,3.297,0.0,147.382,-9999,-9999,90.3,90.3,0.0,-9999,-9999,248.646,248.646,0.0,-9999,-9999,252.191,252.191,0.0,-9999,-9999,2.33,2.33,0.0,81.88,81.88,0.0,1.52,1.52,0.0,2.16,2.16,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29,19,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.13662,0.107736,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.73053,5.65774,1.56213,1.36136,0.0,0.0,-9999,-9999,-9999,-9999,5.50795,5.52461,0.894462,0.869908,0.0,0.0,-9999,-9999,-9999,-9999,5.65774,5.65774,1.36136,1.36136,0.0,0.0,-9999,-9999,-9999,-9999,5.52461,5.52461,0.869908,0.869908,0.0,0.0,-9999,-9999,-9999,-9999,4.1644,4.60086,4.64519,5.70517,5.73961,5.85811,5.94793,4.48194,4.60176,4.69742,5.70517,5.73961,5.79071,5.86931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16173,2.4427,5.04924,5.33959,5.50795,5.52461,5.52461,2.17288,5.10132,5.33016,5.33959,5.50795,5.52461,5.52461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.0737003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0708127,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.107845,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.127984,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.141068,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.190384,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.116596,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.122105,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20220105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.835,0.45,2.265,1.374,0.698,0.835,0.0,0.45,2.265,0.0,1.374,0.698,0.0,148.184,-9999,-9999,89.629,89.629,0.0,-9999,-9999,243.616,243.616,0.0,-9999,-9999,246.395,246.395,0.0,-9999,-9999,2.387,2.387,0.0,81.491,81.491,0.0,3.636,3.636,0.0,3.598,3.598,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28,20,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.145266,0.113619,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.23156,5.26326,1.67154,1.38316,0.0,0.0,-9999,-9999,-9999,-9999,5.58646,5.54305,0.792069,0.860464,0.0,0.0,-9999,-9999,-9999,-9999,5.26326,5.26326,1.38316,1.38316,0.0,0.0,-9999,-9999,-9999,-9999,5.54305,5.54305,0.860464,0.860464,0.0,0.0,-9999,-9999,-9999,-9999,4.03609,4.46547,4.48122,5.25888,5.2815,5.29514,5.39795,4.37174,4.47225,4.5333,5.26326,5.2815,5.29514,5.30144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58947,1.64959,4.43285,5.47691,5.54305,5.54305,5.58646,1.62659,4.49435,5.25974,5.47691,5.54305,5.54305,5.58646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.0667769,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0642028,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.117163,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.140304,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.142389,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.19523,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.115029,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.120504,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20220106,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.266,-3.341,0.881,-0.761,2.911,-2.266,0.0,-3.341,0.881,0.0,-0.761,2.911,0.0,149.045,-9999,-9999,102.103,102.103,0.0,-9999,-9999,199.472,199.472,0.0,-9999,-9999,195.53,195.53,0.0,-9999,-9999,2.528,2.528,0.0,81.994,81.994,0.0,0.004,0.004,0.0,3.408,3.408,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28,20,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.14452,0.11275,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.81849,4.7492,1.65156,1.60721,0.0,0.0,-9999,-9999,-9999,-9999,5.9792,5.9792,0.284202,0.284202,0.0,0.0,-9999,-9999,-9999,-9999,4.7492,4.7492,1.60721,1.60721,0.0,0.0,-9999,-9999,-9999,-9999,5.9792,5.9792,0.284202,0.284202,0.0,0.0,-9999,-9999,-9999,-9999,3.95664,4.41892,4.44001,4.84952,4.95034,5.10882,5.55745,4.21753,4.44001,4.47596,4.84952,4.95034,5.10882,5.55745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91182,1.98836,4.93567,5.9792,5.9792,5.9792,5.9792,1.96535,4.96171,5.5108,5.9792,5.9792,5.9792,5.9792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.058743,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0566076,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.123203,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.147707,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.14431,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.194991,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.120548,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.125994,-9999,-9999,-9999,-9999,-9999,-9999,-9999
