TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95
20210101,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.775,3.339,0.93,4.385,1.493,3.775,0.0,3.339,0.93,0.0,4.385,1.493,0.0,167.234,-9999,-9999,95.094,95.094,0.0,-9999,-9999,267.383,267.383,0.0,-9999,-9999,262.949,262.949,0.0,-9999,-9999,2.798,2.798,0.0,89.209,89.209,0.0,0.272,0.272,0.0,4.479,4.479,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28,20,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0857402,0.0407044,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.56066,2.88524,0.981994,1.43852,0.0,0.0,-9999,-9999,-9999,-9999,-5.02612,-6.58303,3.1292,2.44084,0.0,0.0,-9999,-9999,-9999,-9999,3.10198,2.88524,1.70302,1.43852,0.0,0.0,-9999,-9999,-9999,-9999,-6.7583,-6.58303,2.1178,2.44084,0.0,0.0,-9999,-9999,-9999,-9999,2.79022,2.88473,2.88524,3.06327,3.24248,3.32997,3.56066,2.79022,2.85779,2.87156,2.88533,3.0049,3.24248,3.36533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.86087,-6.64092,-6.58303,-6.39789,-5.23329,-5.02612,-3.22287,-6.7583,-6.74938,-6.58303,-6.46231,-6.39789,-6.36225,-5.44646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.152208,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.126818,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.153937,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.14165,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.105334,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.125352,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0431631,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0408677,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20210102,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.136,0.833,1.155,1.56,1.703,1.136,0.0,0.833,1.155,0.0,1.56,1.703,0.0,167.86,-9999,-9999,83.75,83.75,0.0,-9999,-9999,248.766,248.766,0.0,-9999,-9999,239.706,239.706,0.0,-9999,-9999,2.685,2.685,0.0,89.356,89.356,0.0,0.139,0.139,0.0,4.912,4.912,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28,20,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0904425,0.0429355,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.58444,2.75679,1.01543,1.49638,0.0,0.0,-9999,-9999,-9999,-9999,-4.93013,-6.49961,3.16046,2.51015,0.0,0.0,-9999,-9999,-9999,-9999,3.14056,2.75679,1.8,1.49638,0.0,0.0,-9999,-9999,-9999,-9999,-6.60829,-6.49961,2.32537,2.51015,0.0,0.0,-9999,-9999,-9999,-9999,2.70461,2.75679,2.85215,3.03414,3.21275,3.30363,3.58444,2.66334,2.73643,2.75679,2.89622,2.99278,3.21559,3.38516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.99518,-6.49961,-6.49961,-6.27136,-5.09266,-4.93013,-3.04953,-6.73883,-6.60829,-6.49961,-6.34272,-6.27136,-6.13291,-5.4037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.115772,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0977742,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.123302,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.120643,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.104425,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.125085,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0453081,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0415854,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20210103,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.605,0.866,1.945,2.641,2.865,1.605,0.0,0.866,1.945,0.0,2.641,2.865,0.0,168.544,-9999,-9999,107.48,107.48,0.0,-9999,-9999,242.049,242.049,0.0,-9999,-9999,231.319,231.319,0.0,-9999,-9999,3.315,3.315,0.0,89.633,89.633,0.0,0.0,0.0,0.0,4.477,4.477,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28,20,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0722555,0.0272671,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.6075,3.23311,1.01244,0.594959,0.0,0.0,-9999,-9999,-9999,-9999,-4.97646,-6.30663,3.12127,2.786,0.0,0.0,-9999,-9999,-9999,-9999,3.39452,3.23311,0.983425,0.594959,0.0,0.0,-9999,-9999,-9999,-9999,-6.48189,-6.30663,2.52808,2.786,0.0,0.0,-9999,-9999,-9999,-9999,3.0993,3.2198,3.23311,3.33054,3.36956,3.41729,3.6075,3.0993,3.21666,3.23311,3.36297,3.36956,3.41099,3.61987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.99518,-6.36451,-6.30663,-6.12148,-5.09266,-4.97646,-3.04953,-6.48189,-6.30663,-6.30663,-6.1859,-6.12148,-6.08584,-5.45003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.123306,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.103712,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.128995,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.119255,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.103834,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.124382,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0428579,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0416171,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20210104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.851,1.132,0.99,2.857,2.082,1.851,0.0,1.132,0.99,0.0,2.857,2.082,0.0,169.286,-9999,-9999,85.153,85.153,0.0,-9999,-9999,256.108,256.108,0.0,-9999,-9999,248.873,248.873,0.0,-9999,-9999,2.51,2.51,0.0,89.526,89.526,0.0,0.214,0.214,0.0,3.559,3.559,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28,20,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0857402,0.0407044,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.56066,2.88524,0.981994,1.43852,0.0,0.0,-9999,-9999,-9999,-9999,-5.02612,-6.58303,3.1292,2.44084,0.0,0.0,-9999,-9999,-9999,-9999,3.10198,2.88524,1.70302,1.43852,0.0,0.0,-9999,-9999,-9999,-9999,-6.7583,-6.58303,2.1178,2.44084,0.0,0.0,-9999,-9999,-9999,-9999,2.79022,2.88473,2.88524,3.06327,3.24248,3.32997,3.56066,2.79022,2.85779,2.87156,2.88533,3.0049,3.24248,3.36533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.86087,-6.64092,-6.58303,-6.39789,-5.23329,-5.02612,-3.22287,-6.7583,-6.74938,-6.58303,-6.46231,-6.39789,-6.36225,-5.44646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.125438,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.105454,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.128788,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.124735,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.104384,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.125007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0456565,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0419879,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20210105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.018,-1.084,1.954,1.474,3.259,-0.018,0.0,-1.084,1.954,0.0,1.474,3.259,0.0,170.086,-9999,-9999,107.635,107.635,0.0,-9999,-9999,243.384,243.384,0.0,-9999,-9999,232.986,232.986,0.0,-9999,-9999,2.292,2.292,0.0,89.49,89.49,0.0,0.0,0.0,0.0,1.974,1.974,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28,20,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0904425,0.0429355,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.58444,2.75679,1.01543,1.49638,0.0,0.0,-9999,-9999,-9999,-9999,-4.93013,-6.49961,3.16046,2.51015,0.0,0.0,-9999,-9999,-9999,-9999,3.14056,2.75679,1.8,1.49638,0.0,0.0,-9999,-9999,-9999,-9999,-6.60829,-6.49961,2.32537,2.51015,0.0,0.0,-9999,-9999,-9999,-9999,2.70461,2.75679,2.85215,3.03414,3.21275,3.30363,3.58444,2.66334,2.73643,2.75679,2.89622,2.99278,3.21559,3.38516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.99518,-6.49961,-6.49961,-6.27136,-5.09266,-4.93013,-3.04953,-6.73883,-6.60829,-6.49961,-6.34272,-6.27136,-6.13291,-5.4037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.103726,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0880952,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.112216,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.113552,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.103317,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.123638,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.042786,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0415336,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20210106,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.127,-1.192,2.536,1.974,3.217,0.127,0.0,-1.192,2.536,0.0,1.974,3.217,0.0,170.943,-9999,-9999,101.748,101.748,0.0,-9999,-9999,256.222,256.222,0.0,-9999,-9999,249.015,249.015,0.0,-9999,-9999,2.559,2.559,0.0,89.637,89.637,0.0,0.16,0.16,0.0,1.109,1.109,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28,20,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0722555,0.0272671,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.6075,3.23311,1.01244,0.594959,0.0,0.0,-9999,-9999,-9999,-9999,-4.97646,-6.30663,3.12127,2.786,0.0,0.0,-9999,-9999,-9999,-9999,3.39452,3.23311,0.983425,0.594959,0.0,0.0,-9999,-9999,-9999,-9999,-6.48189,-6.30663,2.52808,2.786,0.0,0.0,-9999,-9999,-9999,-9999,3.0993,3.2198,3.23311,3.33054,3.36956,3.41729,3.6075,3.0993,3.21666,3.23311,3.36297,3.36956,3.41099,3.61987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.99518,-6.36451,-6.30663,-6.12148,-5.09266,-4.97646,-3.04953,-6.48189,-6.30663,-6.30663,-6.1859,-6.12148,-6.08584,-5.45003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.106224,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.090047,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.112591,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.107871,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.102963,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.123272,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0441774,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0421506,-9999,-9999,-9999,-9999,-9999,-9999,-9999
