,N_leaf,Cab,Car,Ant,Cbrown,Cw,Cm,LAI,leaf_angle,hotspot,bs,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B10,B11,B12
0,1.8675130661576986,56.01549874059856,26.53332813642919,8.697101958096027,1.8058857563883066,3.5045037511736156e-05,0.0037752439511939883,1.8995172530412674,79.00384986773133,0.2149509908631444,1.0525795038789512,0.019836327305843452,0.03402025987056683,0.06360614092964796,0.09357383561935802,0.1183863035864586,0.18208400650639764,0.2327663600718224,0.2701459040022935,0.2956847526294394,0.3419790774403333,0.43821534748628904,0.4388800061466604,0.3263019936481132
1,1.907958498224616,56.01549874059856,26.53332813642919,8.697101958096027,1.8058857563883066,3.5045037511736156e-05,0.0037752439511939883,1.8995172530412674,79.00384986773133,0.2149509908631444,1.0525795038789512,0.009335664767825772,0.014568248889212976,0.024925508031757332,0.038292169303197565,0.05601464362490279,0.10082357571199779,0.13592312794024178,0.1692411405910052,0.19102736226418077,0.22559224357103794,0.31897829043418463,0.3178262160777593,0.23646394159796422
2,1.8675130661576986,44.17864006944001,26.53332813642919,8.697101958096027,1.8058857563883066,3.5045037511736156e-05,0.0037752439511939883,1.8995172530412674,79.00384986773133,0.2149509908631444,1.0525795038789512,0.025467964277888354,0.033903918581627314,0.05079380160039135,0.07036719221005332,0.09633520393436817,0.15118331326405268,0.19491232523562035,0.23531803113018557,0.26242674063959404,0.3112738257452775,0.4121817757643651,0.4148375389416984,0.3087414753850405
3,1.8675130661576986,56.01549874059856,17.131315553560853,8.697101958096027,1.8058857563883066,3.5045037511736156e-05,0.0037752439511939883,1.8995172530412674,79.00384986773133,0.2149509908631444,1.0525795038789512,0.02877660932351533,0.03480611094650756,0.05430653145959846,0.09005167013563477,0.11742275340016944,0.1841915105379267,0.23297166652466805,0.26723832611265486,0.28897479570687523,0.33510964683886246,0.4856597014925732,0.4726592884826102,0.3536282208813662
4,1.8675130661576986,56.01549874059856,26.53332813642919,24.859557412564754,1.8058857563883066,3.5045037511736156e-05,0.0037752439511939883,1.8995172530412674,79.00384986773133,0.2149509908631444,1.0525795038789512,0.021737897175829555,0.03493532948024795,0.06313675638694106,0.09400398181023802,0.1190901241640872,0.17941423126180345,0.2248572628272821,0.2595762158203421,0.2831215896962629,0.32280363780505994,0.4073894935027701,0.40759718169914794,0.3179347772382859
5,1.8675130661576986,56.01549874059856,26.53332813642919,8.697101958096027,0.002530677244067192,3.5045037511736156e-05,0.0037752439511939883,1.8995172530412674,79.00384986773133,0.2149509908631444,1.0525795038789512,0.035597667354252134,0.05275397527364445,0.08811631768488347,0.11087887442694877,0.14850905387630628,0.31170499516066247,0.3904248960477465,0.39545174339844114,0.39498549454042775,0.4013601088350818,0.47558931643163505,0.5017333628356797,0.37353743129320527
6,1.8675130661576986,56.01549874059856,26.53332813642919,8.697101958096027,1.8058857563883066,0.008051318780053407,0.0037752439511939883,1.8995172530412674,79.00384986773133,0.2149509908631444,1.0525795038789512,0.021065027083808273,0.0404010159738616,0.08581179248681606,0.13030407219811746,0.16306744994636002,0.23971122631986566,0.29550971009043253,0.3414581889937895,0.3736469183851252,0.4199854098885685,0.403265266649164,0.39865417314121937,0.2614858088817907
7,1.8675130661576986,56.01549874059856,26.53332813642919,8.697101958096027,1.8058857563883066,3.5045037511736156e-05,0.026056758220680057,1.8995172530412674,79.00384986773133,0.2149509908631444,1.0525795038789512,0.024405964972354248,0.03901033371080177,0.06657671797215792,0.09480688306545836,0.11673774375119014,0.16736007285384047,0.20159569071440073,0.224125418523752,0.23693602651529524,0.2591502388460397,0.29955270405631995,0.2744661501460814,0.17590749770207575
8,1.8675130661576986,56.01549874059856,26.53332813642919,8.697101958096027,1.8058857563883066,3.5045037511736156e-05,0.0037752439511939883,6.983341038227081,79.00384986773133,0.2149509908631444,1.0525795038789512,0.006515805691240852,0.007392125858555921,0.010871060629758832,0.01039429602020236,0.02522304678930955,0.07763156730320549,0.12435443245853343,0.17199564427800562,0.21353579178774398,0.29390913484692494,0.4204267282858466,0.35267300616805314,0.16298741218713864
9,1.8675130661576986,56.01549874059856,26.53332813642919,8.697101958096027,1.8058857563883066,3.5045037511736156e-05,0.0037752439511939883,1.8995172530412674,65.18672477453947,0.2149509908631444,1.0525795038789512,0.018444759279173002,0.02357048952968881,0.0354532210937414,0.04506473437676011,0.07639935815874015,0.1626232277061957,0.22347355488546614,0.27541919658800446,0.31026686760853517,0.3690862259683829,0.46585694275529427,0.4566156308233777,0.32604662330361645
